selection,relation_set,metric,go_id,depth,letters
reachable,is_a+part_of,average,GO:1900515,7.75,43.0
reachable,is_a+part_of,average,GO:1900516,7.45,51.0
reachable,is_a+part_of,average,GO:1900517,7.5,51.0
reachable,is_a+part_of,average,GO:1900518,4.0,30.0
reachable,is_a+part_of,average,GO:1900519,5.0,38.0
reachable,is_a+part_of,average,GO:1900520,5.0,38.0
reachable,is_a+part_of,average,GO:1900521,4.0,33.0
reachable,is_a+part_of,average,GO:1900522,5.0,41.0
reachable,is_a+part_of,average,GO:1900523,5.0,41.0
reachable,is_a+part_of,average,GO:1900534,8.9,28.0
reachable,is_a+part_of,average,GO:1900535,8.9,31.0
reachable,is_a+part_of,average,GO:1900540,5.8,25.0
reachable,is_a+part_of,average,GO:1900541,5.8,28.0
reachable,is_a+part_of,average,GO:1900542,7.333333333333333,44.0
reachable,is_a+part_of,average,GO:1900543,8.166666666666666,52.0
reachable,is_a+part_of,average,GO:1900544,8.142857142857142,52.0
reachable,is_a+part_of,average,GO:1900548,6.666666666666667,21.0
reachable,is_a+part_of,average,GO:1900550,5.0,39.0
reachable,is_a+part_of,average,GO:1900551,5.0,42.0
reachable,is_a+part_of,average,GO:1900553,6.6923076923076925,29.0
reachable,is_a+part_of,average,GO:1900554,6.894736842105263,32.0
reachable,is_a+part_of,average,GO:1900556,5.2,30.0
reachable,is_a+part_of,average,GO:1900557,5.2,33.0
reachable,is_a+part_of,average,GO:1900559,4.0,24.0
reachable,is_a+part_of,average,GO:1900560,4.0,27.0
reachable,is_a+part_of,average,GO:1900562,5.0,31.0
reachable,is_a+part_of,average,GO:1900563,5.0,34.0
reachable,is_a+part_of,average,GO:1900569,6.888888888888889,40.0
reachable,is_a+part_of,average,GO:1900570,4.0,25.0
reachable,is_a+part_of,average,GO:1900571,5.0,25.0
reachable,is_a+part_of,average,GO:1900572,5.0,28.0
reachable,is_a+part_of,average,GO:1900574,5.285714285714286,22.0
reachable,is_a+part_of,average,GO:1900575,5.285714285714286,25.0
reachable,is_a+part_of,average,GO:1900577,5.6,24.0
reachable,is_a+part_of,average,GO:1900578,5.6,27.0
reachable,is_a+part_of,average,GO:1900580,7.0,35.0
reachable,is_a+part_of,average,GO:1900581,7.642857142857143,38.0
reachable,is_a+part_of,average,GO:1900583,6.0,31.0
reachable,is_a+part_of,average,GO:1900584,6.0,34.0
reachable,is_a+part_of,average,GO:1900586,5.0,24.0
reachable,is_a+part_of,average,GO:1900587,5.0,27.0
reachable,is_a+part_of,average,GO:1900588,4.5,26.0
reachable,is_a+part_of,average,GO:1900589,5.5,26.0
reachable,is_a+part_of,average,GO:1900590,5.5,29.0
reachable,is_a+part_of,average,GO:1900591,4.5,27.0
reachable,is_a+part_of,average,GO:1900592,5.5,27.0
reachable,is_a+part_of,average,GO:1900593,5.5,30.0
reachable,is_a+part_of,average,GO:1900595,5.0,23.0
reachable,is_a+part_of,average,GO:1900596,5.0,26.0
reachable,is_a+part_of,average,GO:1900598,5.0,31.0
reachable,is_a+part_of,average,GO:1900599,5.0,34.0
reachable,is_a+part_of,average,GO:1900601,5.6,26.0
reachable,is_a+part_of,average,GO:1900602,5.6,29.0
reachable,is_a+part_of,average,GO:1900604,5.4,25.0
reachable,is_a+part_of,average,GO:1900605,5.4,28.0
reachable,is_a+part_of,average,GO:1900607,5.75,25.0
reachable,is_a+part_of,average,GO:1900608,5.75,28.0
reachable,is_a+part_of,average,GO:1900610,5.6,18.0
reachable,is_a+part_of,average,GO:1900611,5.6,21.0
reachable,is_a+part_of,average,GO:1900613,5.6,18.0
reachable,is_a+part_of,average,GO:1900614,5.6,21.0
reachable,is_a+part_of,average,GO:1900616,6.2,31.0
reachable,is_a+part_of,average,GO:1900617,6.2,34.0
reachable,is_a+part_of,average,GO:1900618,5.0,36.0
reachable,is_a+part_of,average,GO:1900623,7.0,31.0
reachable,is_a+part_of,average,GO:1900624,8.0,39.0
reachable,is_a+part_of,average,GO:1900625,8.0,39.0
reachable,is_a+part_of,average,GO:1900626,7.0,39.0
reachable,is_a+part_of,average,GO:1900627,8.0,47.0
reachable,is_a+part_of,average,GO:1900628,8.0,47.0
reachable,is_a+part_of,average,GO:1900629,3.0,32.0
reachable,is_a+part_of,average,GO:1900630,4.0,35.0
reachable,is_a+part_of,average,GO:1900631,4.0,25.0
reachable,is_a+part_of,average,GO:1900632,5.666666666666667,28.0
reachable,is_a+part_of,average,GO:1900633,4.0,27.0
reachable,is_a+part_of,average,GO:1900634,5.666666666666667,30.0
reachable,is_a+part_of,average,GO:1900635,4.0,27.0
reachable,is_a+part_of,average,GO:1900636,5.666666666666667,30.0
reachable,is_a+part_of,average,GO:1900637,7.714285714285714,44.0
reachable,is_a+part_of,average,GO:1900638,8.571428571428571,52.0
reachable,is_a+part_of,average,GO:1900639,8.571428571428571,52.0
reachable,is_a+part_of,average,GO:1900640,6.0,39.0
reachable,is_a+part_of,average,GO:1900641,7.0,47.0
reachable,is_a+part_of,average,GO:1900642,7.0,47.0
reachable,is_a+part_of,average,GO:1900646,8.0,52.0
reachable,is_a+part_of,average,GO:1900647,9.0,60.0
reachable,is_a+part_of,average,GO:1900648,9.0,60.0
reachable,is_a+part_of,average,GO:1900649,7.0,46.0
reachable,is_a+part_of,average,GO:1900650,8.0,54.0
reachable,is_a+part_of,average,GO:1900651,8.0,54.0
reachable,is_a+part_of,average,GO:1900652,7.0,46.0
reachable,is_a+part_of,average,GO:1900653,8.0,54.0
reachable,is_a+part_of,average,GO:1900654,8.0,54.0
reachable,is_a+part_of,average,GO:1900655,7.0,40.0
reachable,is_a+part_of,average,GO:1900656,8.0,48.0
reachable,is_a+part_of,average,GO:1900657,8.0,48.0
reachable,is_a+part_of,average,GO:1900658,7.0,45.0
reachable,is_a+part_of,average,GO:1900659,7.92,53.0
reachable,is_a+part_of,average,GO:1900660,7.92,53.0
reachable,is_a+part_of,average,GO:1900661,8.0,46.0
reachable,is_a+part_of,average,GO:1900662,8.933333333333334,54.0
reachable,is_a+part_of,average,GO:1900663,8.933333333333334,54.0
reachable,is_a+part_of,average,GO:1900664,7.0,37.0
reachable,is_a+part_of,average,GO:1900665,7.733333333333333,45.0
reachable,is_a+part_of,average,GO:1900666,7.733333333333333,45.0
reachable,is_a+part_of,average,GO:1900667,7.0,41.0
reachable,is_a+part_of,average,GO:1900668,7.733333333333333,49.0
reachable,is_a+part_of,average,GO:1900669,7.733333333333333,49.0
reachable,is_a+part_of,average,GO:1900670,8.0,33.0
reachable,is_a+part_of,average,GO:1900671,9.0,41.0
reachable,is_a+part_of,average,GO:1900672,9.0,41.0
reachable,is_a+part_of,average,GO:1900673,4.0,22.0
reachable,is_a+part_of,average,GO:1900674,5.0,25.0
reachable,is_a+part_of,average,GO:1900675,8.0,33.0
reachable,is_a+part_of,average,GO:1900676,9.0,41.0
reachable,is_a+part_of,average,GO:1900677,9.0,41.0
reachable,is_a+part_of,average,GO:1900678,9.0,42.0
reachable,is_a+part_of,average,GO:1900679,10.0,50.0
reachable,is_a+part_of,average,GO:1900680,10.0,50.0
reachable,is_a+part_of,average,GO:1900681,5.0,26.0
reachable,is_a+part_of,average,GO:1900682,6.75,29.0
reachable,is_a+part_of,average,GO:1900683,6.5,40.0
reachable,is_a+part_of,average,GO:1900684,7.571428571428571,48.0
reachable,is_a+part_of,average,GO:1900685,7.571428571428571,48.0
reachable,is_a+part_of,average,GO:1900686,6.5,39.0
reachable,is_a+part_of,average,GO:1900687,7.571428571428571,47.0
reachable,is_a+part_of,average,GO:1900688,7.571428571428571,47.0
reachable,is_a+part_of,average,GO:1900689,6.666666666666667,40.0
reachable,is_a+part_of,average,GO:1900690,7.888888888888889,48.0
reachable,is_a+part_of,average,GO:1900691,7.888888888888889,48.0
reachable,is_a+part_of,average,GO:1900692,7.0,38.0
reachable,is_a+part_of,average,GO:1900693,8.0,46.0
reachable,is_a+part_of,average,GO:1900694,8.0,46.0
reachable,is_a+part_of,average,GO:1900695,7.0,54.0
reachable,is_a+part_of,average,GO:1900696,8.0,62.0
reachable,is_a+part_of,average,GO:1900697,8.0,62.0
reachable,is_a+part_of,average,GO:1900698,6.5,46.0
reachable,is_a+part_of,average,GO:1900699,7.571428571428571,54.0
reachable,is_a+part_of,average,GO:1900700,7.571428571428571,54.0
reachable,is_a+part_of,average,GO:1900701,7.0,38.0
reachable,is_a+part_of,average,GO:1900702,8.0,46.0
reachable,is_a+part_of,average,GO:1900703,8.0,46.0
reachable,is_a+part_of,average,GO:1900704,7.0,42.0
reachable,is_a+part_of,average,GO:1900705,8.0,50.0
reachable,is_a+part_of,average,GO:1900706,8.0,50.0
reachable,is_a+part_of,average,GO:1900707,7.0,40.0
reachable,is_a+part_of,average,GO:1900708,7.733333333333333,48.0
reachable,is_a+part_of,average,GO:1900709,7.733333333333333,48.0
reachable,is_a+part_of,average,GO:1900710,7.0,40.0
reachable,is_a+part_of,average,GO:1900711,7.733333333333333,48.0
reachable,is_a+part_of,average,GO:1900712,7.733333333333333,48.0
reachable,is_a+part_of,average,GO:1900713,7.0,41.0
reachable,is_a+part_of,average,GO:1900714,8.0,49.0
reachable,is_a+part_of,average,GO:1900715,8.0,49.0
reachable,is_a+part_of,average,GO:1900716,7.0,42.0
reachable,is_a+part_of,average,GO:1900717,8.0,50.0
reachable,is_a+part_of,average,GO:1900718,8.0,50.0
reachable,is_a+part_of,average,GO:1900719,8.0,41.0
reachable,is_a+part_of,average,GO:1900720,8.2,49.0
reachable,is_a+part_of,average,GO:1900721,8.2,49.0
reachable,is_a+part_of,average,GO:1900722,8.0,32.0
reachable,is_a+part_of,average,GO:1900723,9.0,40.0
reachable,is_a+part_of,average,GO:1900724,9.0,40.0
reachable,is_a+part_of,average,GO:1900726,7.375,46.0
reachable,is_a+part_of,average,GO:1900727,7.375,49.0
reachable,is_a+part_of,average,GO:1900729,7.333333333333333,68.0
reachable,is_a+part_of,average,GO:1900730,8.368421052631579,76.0
reachable,is_a+part_of,average,GO:1900731,8.368421052631579,76.0
reachable,is_a+part_of,average,GO:1900732,7.0,41.0
reachable,is_a+part_of,average,GO:1900733,8.0,49.0
reachable,is_a+part_of,average,GO:1900734,8.0,49.0
reachable,is_a+part_of,average,GO:1900735,7.0,32.0
reachable,is_a+part_of,average,GO:1900736,6.333333333333333,75.0
reachable,is_a+part_of,average,GO:1900737,7.375,83.0
reachable,is_a+part_of,average,GO:1900738,7.375,83.0
reachable,is_a+part_of,average,GO:1900741,5.0,78.0
reachable,is_a+part_of,average,GO:1900742,6.25,86.0
reachable,is_a+part_of,average,GO:1900743,6.25,86.0
reachable,is_a+part_of,average,GO:1900744,7.333333333333333,24.0
reachable,is_a+part_of,average,GO:1900745,8.368421052631579,32.0
reachable,is_a+part_of,average,GO:1900746,5.5,59.0
reachable,is_a+part_of,average,GO:1900747,6.555555555555555,67.0
reachable,is_a+part_of,average,GO:1900748,6.428571428571429,67.0
reachable,is_a+part_of,average,GO:1900749,8.0,19.0
reachable,is_a+part_of,average,GO:1900751,7.0,34.0
reachable,is_a+part_of,average,GO:1900752,7.0,20.0
reachable,is_a+part_of,average,GO:1900753,5.333333333333333,20.0
reachable,is_a+part_of,average,GO:1900754,6.0,29.0
reachable,is_a+part_of,average,GO:1900756,7.333333333333333,36.0
reachable,is_a+part_of,average,GO:1900760,8.0,55.0
reachable,is_a+part_of,average,GO:1900762,5.625,25.0
reachable,is_a+part_of,average,GO:1900763,5.625,28.0
reachable,is_a+part_of,average,GO:1900765,5.25,27.0
reachable,is_a+part_of,average,GO:1900766,5.625,30.0
reachable,is_a+part_of,average,GO:1900768,5.916666666666667,24.0
reachable,is_a+part_of,average,GO:1900769,5.916666666666667,27.0
reachable,is_a+part_of,average,GO:1900772,6.5,33.0
reachable,is_a+part_of,average,GO:1900781,6.5,35.0
reachable,is_a+part_of,average,GO:1900786,5.666666666666667,34.0
reachable,is_a+part_of,average,GO:1900787,5.666666666666667,37.0
reachable,is_a+part_of,average,GO:1900789,5.5,26.0
reachable,is_a+part_of,average,GO:1900790,5.5,29.0
reachable,is_a+part_of,average,GO:1900792,5.285714285714286,29.0
reachable,is_a+part_of,average,GO:1900793,5.285714285714286,32.0
reachable,is_a+part_of,average,GO:1900796,5.888888888888889,32.0
reachable,is_a+part_of,average,GO:1900797,4.5,24.0
reachable,is_a+part_of,average,GO:1900798,5.5,24.0
reachable,is_a+part_of,average,GO:1900799,5.5,27.0
reachable,is_a+part_of,average,GO:1900801,5.6,25.0
reachable,is_a+part_of,average,GO:1900802,5.6,28.0
reachable,is_a+part_of,average,GO:1900805,6.0,32.0
reachable,is_a+part_of,average,GO:1900809,8.4,33.0
reachable,is_a+part_of,average,GO:1900811,5.846153846153846,28.0
reachable,is_a+part_of,average,GO:1900812,5.846153846153846,31.0
reachable,is_a+part_of,average,GO:1900813,4.4,32.0
reachable,is_a+part_of,average,GO:1900814,5.533333333333333,32.0
reachable,is_a+part_of,average,GO:1900815,5.533333333333333,35.0
reachable,is_a+part_of,average,GO:1900817,6.0,27.0
reachable,is_a+part_of,average,GO:1900818,6.0,30.0
reachable,is_a+part_of,average,GO:1900819,4.0,24.0
reachable,is_a+part_of,average,GO:1900820,5.0,24.0
reachable,is_a+part_of,average,GO:1900821,5.0,27.0
reachable,is_a+part_of,average,GO:1900822,7.0,44.0
reachable,is_a+part_of,average,GO:1900823,8.0,52.0
reachable,is_a+part_of,average,GO:1900824,8.0,52.0
reachable,is_a+part_of,average,GO:1900825,6.0,72.0
reachable,is_a+part_of,average,GO:1900826,6.2,80.0
reachable,is_a+part_of,average,GO:1900827,6.2,80.0
reachable,is_a+part_of,average,GO:1900834,7.6,42.0
reachable,is_a+part_of,average,GO:1900835,8.272727272727273,50.0
reachable,is_a+part_of,average,GO:1900836,8.272727272727273,50.0
reachable,is_a+part_of,average,GO:1900837,8.0,45.0
reachable,is_a+part_of,average,GO:1900838,9.0,53.0
reachable,is_a+part_of,average,GO:1900839,9.0,53.0
reachable,is_a+part_of,average,GO:1900840,7.625,43.0
reachable,is_a+part_of,average,GO:1900841,8.694444444444445,51.0
reachable,is_a+part_of,average,GO:1900842,8.694444444444445,51.0
reachable,is_a+part_of,average,GO:1900843,7.0,47.0
reachable,is_a+part_of,average,GO:1900844,7.733333333333333,55.0
reachable,is_a+part_of,average,GO:1900845,7.733333333333333,55.0
reachable,is_a+part_of,average,GO:1900846,7.0,49.0
reachable,is_a+part_of,average,GO:1900847,7.2727272727272725,57.0
reachable,is_a+part_of,average,GO:1900848,7.2727272727272725,57.0
reachable,is_a+part_of,average,GO:1900849,6.0,41.0
reachable,is_a+part_of,average,GO:1900850,7.0,49.0
reachable,is_a+part_of,average,GO:1900851,7.0,49.0
reachable,is_a+part_of,average,GO:1900854,7.461538461538462,52.0
reachable,is_a+part_of,average,GO:1900861,7.0,39.0
reachable,is_a+part_of,average,GO:1900862,8.0,47.0
reachable,is_a+part_of,average,GO:1900863,8.0,47.0
reachable,is_a+part_of,average,GO:1900864,7.2,28.0
reachable,is_a+part_of,average,GO:1900865,7.0,26.0
reachable,is_a+part_of,average,GO:1900866,6.0,18.0
reachable,is_a+part_of,average,GO:1900867,5.333333333333333,29.0
reachable,is_a+part_of,average,GO:1900868,6.7272727272727275,32.0
reachable,is_a+part_of,average,GO:1900869,4.666666666666667,27.0
reachable,is_a+part_of,average,GO:1900870,5.75,30.0
reachable,is_a+part_of,average,GO:1900871,8.125,27.0
reachable,is_a+part_of,average,GO:1900873,7.0,30.0
reachable,is_a+part_of,average,GO:1900875,7.0,30.0
reachable,is_a+part_of,average,GO:1900876,5.0,26.0
reachable,is_a+part_of,average,GO:1900877,6.75,29.0
reachable,is_a+part_of,average,GO:1900878,5.0,30.0
reachable,is_a+part_of,average,GO:1900879,6.0,33.0
reachable,is_a+part_of,average,GO:1900880,5.0,32.0
reachable,is_a+part_of,average,GO:1900881,6.75,35.0
reachable,is_a+part_of,average,GO:1900882,5.0,32.0
reachable,is_a+part_of,average,GO:1900883,6.75,35.0
reachable,is_a+part_of,average,GO:1900884,7.0,40.0
reachable,is_a+part_of,average,GO:1900885,8.0,48.0
reachable,is_a+part_of,average,GO:1900886,8.0,48.0
reachable,is_a+part_of,average,GO:1900887,7.0,42.0
reachable,is_a+part_of,average,GO:1900888,8.0,50.0
reachable,is_a+part_of,average,GO:1900889,8.0,50.0
reachable,is_a+part_of,average,GO:1900896,7.0,42.0
reachable,is_a+part_of,average,GO:1900897,8.0,50.0
reachable,is_a+part_of,average,GO:1900898,8.0,50.0
reachable,is_a+part_of,average,GO:1900902,6.0,42.0
reachable,is_a+part_of,average,GO:1900903,7.0,50.0
reachable,is_a+part_of,average,GO:1900904,7.0,50.0
reachable,is_a+part_of,average,GO:1900911,6.0,37.0
reachable,is_a+part_of,average,GO:1900912,7.0,45.0
reachable,is_a+part_of,average,GO:1900913,7.0,45.0
reachable,is_a+part_of,average,GO:1900914,7.0,41.0
reachable,is_a+part_of,average,GO:1900915,8.0,49.0
reachable,is_a+part_of,average,GO:1900916,8.0,49.0
reachable,is_a+part_of,average,GO:1900923,7.5,45.0
reachable,is_a+part_of,average,GO:1900924,7.235294117647059,53.0
reachable,is_a+part_of,average,GO:1900925,7.235294117647059,53.0
reachable,is_a+part_of,average,GO:1900926,7.5,48.0
reachable,is_a+part_of,average,GO:1900927,7.235294117647059,56.0
reachable,is_a+part_of,average,GO:1900928,7.235294117647059,56.0
reachable,is_a+part_of,average,GO:1900929,7.5,47.0
reachable,is_a+part_of,average,GO:1900930,7.235294117647059,55.0
reachable,is_a+part_of,average,GO:1900931,7.235294117647059,55.0
reachable,is_a+part_of,average,GO:1900935,7.0,41.0
reachable,is_a+part_of,average,GO:1900936,8.0,49.0
reachable,is_a+part_of,average,GO:1900937,8.0,49.0
reachable,is_a+part_of,average,GO:1900941,7.0,45.0
reachable,is_a+part_of,average,GO:1900942,8.0,53.0
reachable,is_a+part_of,average,GO:1900943,8.0,53.0
reachable,is_a+part_of,average,GO:1900947,7.5,39.0
reachable,is_a+part_of,average,GO:1900948,8.25,47.0
reachable,is_a+part_of,average,GO:1900949,8.210526315789474,47.0
reachable,is_a+part_of,average,GO:1900950,7.0,47.0
reachable,is_a+part_of,average,GO:1900951,8.0,55.0
reachable,is_a+part_of,average,GO:1900952,8.0,55.0
reachable,is_a+part_of,average,GO:1900956,7.0,47.0
reachable,is_a+part_of,average,GO:1900957,8.0,55.0
reachable,is_a+part_of,average,GO:1900958,8.0,55.0
reachable,is_a+part_of,average,GO:1900962,6.0,47.0
reachable,is_a+part_of,average,GO:1900963,7.0,55.0
reachable,is_a+part_of,average,GO:1900964,7.0,55.0
reachable,is_a+part_of,average,GO:1900971,6.0,44.0
reachable,is_a+part_of,average,GO:1900972,7.0,52.0
reachable,is_a+part_of,average,GO:1900973,7.0,52.0
reachable,is_a+part_of,average,GO:1900974,6.0,42.0
reachable,is_a+part_of,average,GO:1900975,7.0,50.0
reachable,is_a+part_of,average,GO:1900976,7.0,50.0
reachable,is_a+part_of,average,GO:1900980,6.0,40.0
reachable,is_a+part_of,average,GO:1900981,7.0,48.0
reachable,is_a+part_of,average,GO:1900982,7.0,48.0
reachable,is_a+part_of,average,GO:1900985,7.222222222222222,28.0
reachable,is_a+part_of,average,GO:1900988,7.4,27.0
reachable,is_a+part_of,average,GO:1900991,5.8,30.0
reachable,is_a+part_of,average,GO:1900994,7.25,30.0
reachable,is_a+part_of,average,GO:1900996,5.0,23.0
reachable,is_a+part_of,average,GO:1900997,5.0,26.0
reachable,is_a+part_of,average,GO:1900998,4.5,28.0
reachable,is_a+part_of,average,GO:1900999,4.5,31.0
reachable,is_a+part_of,average,GO:1901000,6.0,32.0
reachable,is_a+part_of,average,GO:1901001,5.666666666666667,40.0
reachable,is_a+part_of,average,GO:1901002,5.666666666666667,40.0
reachable,is_a+part_of,average,GO:1901003,6.25,32.0
reachable,is_a+part_of,average,GO:1901009,6.5,30.0
reachable,is_a+part_of,average,GO:1901012,7.5,30.0
reachable,is_a+part_of,average,GO:1901015,7.0,38.0
reachable,is_a+part_of,average,GO:1901017,8.804878048780488,64.0
reachable,is_a+part_of,average,GO:1901020,8.804878048780488,62.0
reachable,is_a+part_of,average,GO:1901022,5.5,36.0
reachable,is_a+part_of,average,GO:1901023,6.625,36.0
reachable,is_a+part_of,average,GO:1901024,6.625,39.0
reachable,is_a+part_of,average,GO:1901026,6.75,47.0
reachable,is_a+part_of,average,GO:1901027,7.375,23.0
reachable,is_a+part_of,average,GO:1901028,5.666666666666667,89.0
reachable,is_a+part_of,average,GO:1901029,7.2592592592592595,97.0
reachable,is_a+part_of,average,GO:1901030,6.454545454545454,97.0
reachable,is_a+part_of,average,GO:1901031,6.0,43.0
reachable,is_a+part_of,average,GO:1901032,6.5,51.0
reachable,is_a+part_of,average,GO:1901033,6.5,51.0
reachable,is_a+part_of,average,GO:1901034,7.8,48.0
reachable,is_a+part_of,average,GO:1901035,7.85,56.0
reachable,is_a+part_of,average,GO:1901036,7.85,56.0
reachable,is_a+part_of,average,GO:1901038,4.5,34.0
reachable,is_a+part_of,average,GO:1901039,6.0,35.0
reachable,is_a+part_of,average,GO:1901040,6.625,43.0
reachable,is_a+part_of,average,GO:1901041,6.625,43.0
reachable,is_a+part_of,average,GO:1901045,5.571428571428571,37.0
reachable,is_a+part_of,average,GO:1901046,5.571428571428571,37.0
reachable,is_a+part_of,average,GO:1901051,6.666666666666667,27.0
reachable,is_a+part_of,average,GO:1901057,7.0,38.0
reachable,is_a+part_of,average,GO:1901059,6.666666666666667,36.0
reachable,is_a+part_of,average,GO:1901060,7.0,39.0
reachable,is_a+part_of,average,GO:1901062,6.666666666666667,30.0
reachable,is_a+part_of,average,GO:1901063,7.0,33.0
reachable,is_a+part_of,average,GO:1901065,6.666666666666667,30.0
reachable,is_a+part_of,average,GO:1901066,7.0,33.0
reachable,is_a+part_of,average,GO:1901067,6.083333333333333,24.0
reachable,is_a+part_of,average,GO:1901069,8.894736842105264,43.0
reachable,is_a+part_of,average,GO:1901070,8.894736842105264,46.0
reachable,is_a+part_of,average,GO:1901072,6.0,45.0
reachable,is_a+part_of,average,GO:1901073,6.0,48.0
reachable,is_a+part_of,average,GO:1901074,8.0,37.0
reachable,is_a+part_of,average,GO:1901075,8.972972972972974,45.0
reachable,is_a+part_of,average,GO:1901076,8.972972972972974,45.0
reachable,is_a+part_of,average,GO:1901077,6.0,30.0
reachable,is_a+part_of,average,GO:1901078,5.666666666666667,38.0
reachable,is_a+part_of,average,GO:1901079,5.666666666666667,38.0
reachable,is_a+part_of,average,GO:1901080,7.0,36.0
reachable,is_a+part_of,average,GO:1901081,7.0,44.0
reachable,is_a+part_of,average,GO:1901082,7.0,44.0
reachable,is_a+part_of,average,GO:1901085,5.666666666666667,40.0
reachable,is_a+part_of,average,GO:1901086,6.0,32.0
reachable,is_a+part_of,average,GO:1901087,7.15,32.0
reachable,is_a+part_of,average,GO:1901088,7.15,35.0
reachable,is_a+part_of,average,GO:1901090,7.0,34.0
reachable,is_a+part_of,average,GO:1901091,8.0,42.0
reachable,is_a+part_of,average,GO:1901092,8.0,42.0
reachable,is_a+part_of,average,GO:1901093,8.0,38.0
reachable,is_a+part_of,average,GO:1901094,9.0,46.0
reachable,is_a+part_of,average,GO:1901095,9.0,46.0
reachable,is_a+part_of,average,GO:1901096,6.666666666666667,35.0
reachable,is_a+part_of,average,GO:1901097,8.076923076923077,43.0
reachable,is_a+part_of,average,GO:1901098,7.823529411764706,43.0
reachable,is_a+part_of,average,GO:1901099,6.4,55.0
reachable,is_a+part_of,average,GO:1901103,4.0,30.0
reachable,is_a+part_of,average,GO:1901105,5.9,31.0
reachable,is_a+part_of,average,GO:1901106,6.3,34.0
reachable,is_a+part_of,average,GO:1901108,5.833333333333333,26.0
reachable,is_a+part_of,average,GO:1901109,5.833333333333333,29.0
reachable,is_a+part_of,average,GO:1901111,6.333333333333333,28.0
reachable,is_a+part_of,average,GO:1901112,6.333333333333333,31.0
reachable,is_a+part_of,average,GO:1901114,5.5,28.0
reachable,is_a+part_of,average,GO:1901115,6.4,31.0
reachable,is_a+part_of,average,GO:1901117,5.833333333333333,27.0
reachable,is_a+part_of,average,GO:1901118,5.833333333333333,30.0
reachable,is_a+part_of,average,GO:1901120,6.857142857142857,26.0
reachable,is_a+part_of,average,GO:1901121,6.857142857142857,29.0
reachable,is_a+part_of,average,GO:1901123,4.0,27.0
reachable,is_a+part_of,average,GO:1901124,4.0,30.0
reachable,is_a+part_of,average,GO:1901126,4.0,26.0
reachable,is_a+part_of,average,GO:1901127,4.0,29.0
reachable,is_a+part_of,average,GO:1901128,3.0,26.0
reachable,is_a+part_of,average,GO:1901129,4.0,26.0
reachable,is_a+part_of,average,GO:1901130,4.0,29.0
reachable,is_a+part_of,average,GO:1901132,7.0,25.0
reachable,is_a+part_of,average,GO:1901133,7.0,28.0
reachable,is_a+part_of,average,GO:1901135,3.0,38.0
reachable,is_a+part_of,average,GO:1901136,4.0,38.0
reachable,is_a+part_of,average,GO:1901137,4.0,41.0
reachable,is_a+part_of,average,GO:1901140,5.0,25.0
reachable,is_a+part_of,average,GO:1901141,7.0,37.0
reachable,is_a+part_of,average,GO:1901142,5.0,23.0
reachable,is_a+part_of,average,GO:1901143,6.0,23.0
reachable,is_a+part_of,average,GO:1901145,6.578947368421052,61.0
reachable,is_a+part_of,average,GO:1901148,6.0,55.0
reachable,is_a+part_of,average,GO:1901151,7.0,26.0
reachable,is_a+part_of,average,GO:1901152,7.0,29.0
reachable,is_a+part_of,average,GO:1901154,7.0,27.0
reachable,is_a+part_of,average,GO:1901155,7.0,30.0
reachable,is_a+part_of,average,GO:1901158,7.0,27.0
reachable,is_a+part_of,average,GO:1901159,5.333333333333333,37.0
reachable,is_a+part_of,average,GO:1901161,4.0,36.0
reachable,is_a+part_of,average,GO:1901162,4.0,39.0
reachable,is_a+part_of,average,GO:1901163,6.0,36.0
reachable,is_a+part_of,average,GO:1901164,6.428571428571429,44.0
reachable,is_a+part_of,average,GO:1901165,6.25,44.0
reachable,is_a+part_of,average,GO:1901166,7.25,67.0
reachable,is_a+part_of,average,GO:1901168,5.2,30.0
reachable,is_a+part_of,average,GO:1901169,5.2,33.0
reachable,is_a+part_of,average,GO:1901170,5.0,27.0
reachable,is_a+part_of,average,GO:1901173,8.0,24.0
reachable,is_a+part_of,average,GO:1901174,8.0,27.0
reachable,is_a+part_of,average,GO:1901176,8.0,24.0
reachable,is_a+part_of,average,GO:1901177,8.0,27.0
reachable,is_a+part_of,average,GO:1901179,9.714285714285714,27.0
reachable,is_a+part_of,average,GO:1901180,9.375,30.0
reachable,is_a+part_of,average,GO:1901181,5.0,46.0
reachable,is_a+part_of,average,GO:1901183,8.090909090909092,48.0
reachable,is_a+part_of,average,GO:1901184,5.333333333333333,32.0
reachable,is_a+part_of,average,GO:1901185,6.384615384615385,40.0
reachable,is_a+part_of,average,GO:1901186,6.384615384615385,40.0
reachable,is_a+part_of,average,GO:1901187,5.333333333333333,42.0
reachable,is_a+part_of,average,GO:1901188,6.384615384615385,50.0
reachable,is_a+part_of,average,GO:1901189,6.384615384615385,50.0
reachable,is_a+part_of,average,GO:1901190,6.0,58.0
reachable,is_a+part_of,average,GO:1901191,9.969696969696969,66.0
reachable,is_a+part_of,average,GO:1901192,7.0,66.0
reachable,is_a+part_of,average,GO:1901193,10.0,54.0
reachable,is_a+part_of,average,GO:1901194,11.16326530612245,62.0
reachable,is_a+part_of,average,GO:1901195,9.222222222222221,62.0
reachable,is_a+part_of,average,GO:1901201,5.5,39.0
reachable,is_a+part_of,average,GO:1901202,6.833333333333333,47.0
reachable,is_a+part_of,average,GO:1901203,6.555555555555555,47.0
